qualquer,8
fingir.,1
façam,2
ir,17
:(,3
mitou,5
atuação,4
dois,14
últimos,5
mudar,16
sinais,4
importantes,4
repetirem,4
performance,4
pode,16
problemas,4
chegar,8
vulnerável,4
turno.,6
De,11
(,12
anti-PT".,6
faltou,6
"eu,7
mamãe".,6
Mais,5
passeia,5
Pelo,6
amor,10
DEUS,5
votem,5
12,25
D,6
Assumam,5
RISCO,5
cara,48
destroi,5
qualquerr,5
oponente,5
(Bolsonaro,5
3,11
copiadas,5
outros,41
candidatos,16
POR,6
FAVOR,5
AINDA,5
DÁ,5
parem,1
balançar,1
haver,1
partido,18
vcs,8
difícil,2
escolher,2
Deus!,2
#ciro,1
#haddad,1
Li,1
vi,17
respondeu,1
Qual,2
posição,5
desonesta,2
Uma.,1
cangaceiro,1
operou,1
saco,4
levou,35
gravíssima,1
quase,3
morreu,16
Deixa,2
canalha!,1
Desculpa,3
simpatizantes,1
gomes,20
fudendo,1
deus,5
aguento,6
medo,26
passa,5
todo,12
desse,20
resultado,6
Faltam,3
dias,17
enterrar,1
pesquisas,10
Cada,1
eleitor,10
ruas,2
conversem,1
apresentem,1
#CiroPresidente,2
alckmin,7
parecendo,4
edir,1
macedo,1
leleco,1
avenida,1
brasil,7
daciolo,7
laranja,1
irritante,1
marina,5
donatelo,1
tartarugas,1
ninjas,1
olhos,2
nus,1
particularmente,1
amoedo,2
atraído,1
discursos,2
populistas,1
minoria,2
anatômica,1
eleitores,13
nele,10
similaridade,1
princípios,1
Qm,1
%,1
Como,12
sabemos,1
populismo,1
DNA,1
Parece,10
Dias,59
Alckmin,97
partiram,10
Todos,12
atacando,18
Partido,10
Trabalhadores,10
chavões,10
ultrapassados,10
Engrossando,10
parecido,10
Michel,10
Temer,12
poder,32
Brasileiro,16
deu,30
certo.,10
Alvaro,24
denúncia,8
valeu,1
candidatura,9
joga,1
sujo,6
sabotando,1
J,6
fizeram,4
PE,2
fazem,4
lugares,1
tava,30
fazendo,11
escândalo,1
educado,1
possível,4
bicho,1
Me,7
desculpa,7
acredita,9
palavras,9
#MacriTeOdia,1
La,2
causa,5
las,3
fotocopias,1
del,1
remisero,1
va,1
juicio,1
oral,1
en,3
2019.,1
dd,1
escuchas,1
James,1
el,2
Fino,1
fue,1
iniciada,1
2010,2
hay,1
fecha,2
¿Cómo,1
fijan,1
prioridades,1
Inodoro,1
Py?,1
Galera,1
última,3
semana,11
vamo,2
último,1
gás,1
Com,3
foco,1
impacto,1
dessas,4
candidaturas,2
vida,4
trabalhador,1
médio,2
futuro,3
chutar,1
cachorro,1
morto.,1
igualou,1
pois,4
representantes,1
golpe,4
diminui,1
Tomara,2
aconteça,1
turma,5
leve,1
apanhou,1
deram,1
surra,1
ponto,6
ofuscar,1
adversário,3
PT,como,1
sempre,deita,1
sobre,21
cama,1
vítima,mesmo,1
jeito,não,1
aprendeu,1
conseguisse,3
juntar,4
único,21
Pena,3
ciência,3
infelizmente,12
chegou,5
nível,6
_bolze,1
___Evil,1
31,6
33%,1
24,7
23%,1
11,6
8%,2
9,7
Amoedo,6
5,13
4%,6
#BTG,1
deixa,8
claro,7
faz,28
acordo,4
golpista,3
corrupto,15
Eunício,9
Toma,3
Andrade,12
No,8
Katia,6
Dino,12
apoia,25
Mentira,6
Katia!,6
Sobre,2
verdade,5
vez,20
falou,6
podres,1
alianças,6
afirmou,2
corruptos,4
ficaram,1
esquecidos,1
esquecimento,1
DAciolo,1
ganhou,3
melhor,4
terceira,2
disputaram,2
posto,2
Ambos,2
apagados,2
fracos,2
respostas.,2
aliança,19
eunício,5
irmão,15
cid,5
cima,6
baixo,5
ganho,3
salnorabo,5
2,44
preciso,22
